,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
1118,2.8089999999999997,0.0,0.376,0.0,0.929,0.0,1.462,0.667,0.0,0.0,0.0,0.0,2.59,170.07,2.943,0.0,0.0,2.552,0.0,0.0,2.529,0.0,0.0,1.538,0.386,2.8139999999999996,0.0,7.030699421981589e-08
1120,0.0,0.0,0.0,1.129,0.7290000000000001,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,6.352,0.0,0.0,0.0,0.324,1.248,0.0,1.129,0.0,0.0,1.3430000000000002,0.914,0.0,0.0,0.9999999999959446
1121,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.514,0.0,0.0,19.024,0.271,0.024,0.257,0.0,0.0,0.0,0.005,2.281,1.214,0.0,0.0,0.267,0.486,0.03637593950728318
1122,0.0,0.748,0.0,0.35700000000000004,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.48100000000000004,0.0,613.765,1.2329999999999999,0.752,0.0,3.09,0.705,0.0,0.0,0.0,0.0,0.0,2.09,1.662,0.0,9.617455614516006e-13
1123,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.757,0.14800000000000002,0.0,0.0,0.0,6.042999999999999,0.0,1.314,0.0,0.0,0.0,0.395,0.0,0.795,0.0,0.529,1.329,1.157,0.0,0.9999999961014463
1124,0.0,0.36700000000000005,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.114,0.0,428.86699999999996,0.43799999999999994,0.7290000000000001,1.4240000000000002,0.648,0.61,0.41,0.0,0.0,1.181,0.871,0.462,0.005,0.0,6.519313014943621e-12
1125,0.0,3.162,0.0,0.0,0.0,0.0,0.662,1.5430000000000001,0.452,0.0,1.295,2.057,0.0,49.276,0.667,0.0,1.157,3.8089999999999997,0.0,0.0,0.0,2.109,3.819,0.838,0.0,0.0,1.157,5.51989334634835e-06
1126,0.0,1.838,0.0,0.6,0.467,0.0,2.6430000000000002,0.0,0.0,0.0,0.0,0.0,10.89,74.942,11.357000000000001,3.562,2.89,0.0,0.0,0.7809999999999999,0.0,1.895,0.0,0.0,0.0,1.9240000000000002,0.0,0.9999999845393985
1128,0.0,0.0,0.381,2.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562,0.071,31.495,1.319,1.4809999999999999,2.033,0.0,0.0,0.0,0.0,1.871,0.0,0.0,0.0,0.0,0.0,4.71211319258491e-07
1131,0.0,0.0,0.0,0.0,1.171,1.0859999999999999,0.6,0.0,0.0,3.052,0.0,0.0,0.0,13.527999999999999,0.648,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08740510189208954
1132,1.8,1.676,1.476,1.3430000000000002,0.0,2.49,1.3519999999999999,2.443,0.033,0.6759999999999999,0.0,0.5670000000000001,0.5,55.08,0.0,0.0,0.0,0.0,0.0,0.757,0.0,0.614,0.5760000000000001,0.0,0.0,0.0,0.9570000000000001,1.830669986857013e-08
1133,3.8139999999999996,0.0,0.0,0.0,0.0,0.252,0.943,0.0,0.0,0.0,2.533,0.0,1.581,8.062000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.852,0.0,0.44299999999999995,2.4859999999999998,0.0,0.619,0.652,0.999999992943081
1135,0.0,0.929,0.0,0.35200000000000004,0.0,0.0,1.376,1.033,1.105,0.0,0.0,0.0,3.167,10.543,1.0859999999999999,2.048,0.0,0.0,0.0,1.214,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.0,0.9999999939922435
