,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
171,1.89,0.0,0.0,0.0,0.0,1.976,1.729,13.571,0.0,0.0,0.0,1.5859999999999999,3.343,11.362,0.0,0.81,1.486,0.0,0.0,1.7519999999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.8480000000000003,0.9999999999992562
172,0.0,0.99,0.0,0.0,0.0,0.51,8.5,5.29,0.552,0.0,0.0,0.0,28.2,32.285,11.380999999999998,7.6,2.081,0.0,0.79,0.0,0.0,0.0,0.0,0.35200000000000004,4.386,6.271,0.0,0.9999999999999996
174,0.0,0.0,0.0,0.0,0.0,4.586,3.69,15.047,3.319,0.0,0.0,0.18100000000000002,3.948,8.408999999999999,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.024,0.0,0.0,0.0,2.048,3.633,0.9999999999999922
177,0.0,0.0,0.529,1.2570000000000001,2.29,0.0,1.043,9.605,0.31,0.0,0.8859999999999999,0.243,4.095,7.981,2.9760000000000004,1.571,0.0,0.0,0.0,2.381,0.0,0.0,0.505,0.8,0.0,2.076,0.0,0.9999999999285898
178,0.0,1.867,1.857,0.0,0.305,0.0,0.8809999999999999,11.667,0.32899999999999996,0.0,0.0,0.35700000000000004,8.495,12.886,4.238,2.448,0.0,0.0,0.0,1.581,0.0,0.0,0.0,0.871,2.7430000000000003,1.367,0.0,0.9999999999994618
179,0.0,2.519,0.0,0.0,0.0,0.386,2.209,12.019,0.405,0.0,1.171,0.0,3.762,10.571,3.824,0.0,1.167,1.7480000000000002,0.995,0.0,0.0,0.433,0.843,2.605,3.695,0.0,0.0,0.9999999999996954
181,0.0,0.0,0.0,0.0,0.0,2.352,4.581,12.533,0.267,0.0,0.0,0.581,7.848,11.3,3.029,2.381,0.0,0.0,1.114,0.0,0.0,0.0,0.0,0.0,2.8760000000000003,0.986,1.19,1.0
182,1.19,8.486,0.9,0.457,0.0,1.0290000000000001,9.728,11.29,0.0,0.0,0.0,0.5760000000000001,16.086,13.370999999999999,3.605,1.9,0.0,4.157,0.0,0.0,0.0,0.0,0.0,1.848,0.0,2.309,1.71,0.9999999999999567
183,1.905,0.0,0.0,0.0,0.0,0.419,6.314,9.9,0.0,0.0,0.0,0.0,8.267000000000001,12.147,2.571,1.0759999999999998,0.0,0.0,0.424,0.0,0.0,0.0,0.0,2.795,1.338,0.5710000000000001,0.9520000000000001,0.9999999999999998
184,0.857,1.729,0.0,0.743,0.0,0.0,4.119,11.732999999999999,0.7709999999999999,0.0,0.0,0.0,1.067,5.909,0.0,1.305,1.2670000000000001,0.7190000000000001,0.0,0.0,1.629,1.652,0.0,0.433,0.0,0.171,0.0,0.999999996387398
185,0.0,0.0,0.0,0.0,0.0,0.0,3.8089999999999997,10.324000000000002,0.0,0.0,0.0,0.0,3.6430000000000002,9.181000000000001,2.424,2.0709999999999997,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.838,0.0,1.6380000000000001,0.0,0.9999999999977045
187,0.0,0.0,0.0,0.0,0.0,0.0,2.795,9.324,0.8290000000000001,0.0,1.348,0.29,4.157,6.281000000000001,0.18100000000000002,0.629,1.867,0.0,0.0,1.2670000000000001,0.662,0.0,1.238,1.276,2.281,0.0,0.0,0.9999999999997862
189,0.0,1.3330000000000002,0.0,0.0,0.0,2.509,3.043,15.232999999999999,0.0,0.0,0.8290000000000001,0.0,19.019000000000002,10.462,4.367,1.0,4.033,0.0,0.0,0.0,0.0,0.0,0.8859999999999999,1.105,0.629,0.59,0.0,1.0
190,1.695,0.0,0.0,0.0,0.9570000000000001,0.648,0.433,16.962,0.0,0.0,0.0,1.4,0.0,6.042999999999999,0.0,0.0,0.0,0.386,0.0,1.043,0.0,0.0,0.0,3.014,0.0,0.0,0.0,0.9999987429207491
191,0.0,0.662,1.386,0.0,0.0,0.376,46.50899999999999,15.062000000000001,0.0,0.0,2.1430000000000002,0.0,50.898999999999994,58.085,2.405,0.0,1.9380000000000002,0.0,1.652,0.0,0.0,0.662,0.0,9.648,25.433000000000003,0.32899999999999996,0.0,0.9999999730542372
193,0.0,0.0,1.248,0.0,0.44799999999999995,0.0,2.8089999999999997,15.295,0.0,0.0,0.0,0.0,4.533,10.048,1.071,0.0,3.905,0.0,1.886,0.0,0.0,0.0,0.0,1.7,0.0,0.557,0.757,0.9999999999995799
194,1.105,2.233,0.0,0.0,0.0,2.057,7.657,8.781,2.171,0.0,0.295,0.0,5.662000000000001,9.533,1.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759999999999999,0.0,5.905,0.16699999999999998,0.0,0.9999999999999998
