,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
525,0.976,0.0,1.2570000000000001,0.0,0.0,0.0,8.152000000000001,0.0,0.33799999999999997,0.0,0.0,0.0,7.019,13.195,0.0,0.0,0.0,0.0,1.319,1.276,2.019,0.0,0.0,0.0,4.186,0.271,0.0,0.9999999999993081
526,0.0,1.0290000000000001,0.0,0.0,0.0,0.0,2.552,1.0190000000000001,0.0,0.0,0.0,0.0,8.914,26.385,5.367000000000001,0.667,2.248,0.0,1.21,0.0,0.0,0.0,1.276,0.0,2.0,0.0,0.0,0.9999999998370273
527,1.271,0.0,0.0,2.086,0.0,0.0,0.529,0.0,0.0,0.0,0.581,0.7759999999999999,2.7760000000000002,5.433,0.0,2.443,0.0,0.0,0.0,0.067,0.0,0.0,4.881,5.048,3.49,0.0,0.0,0.9999999999969742
529,0.0,0.0,0.0,0.395,1.219,0.0,0.0,0.0,0.0,0.0,0.0,0.35700000000000004,0.0,4.7669999999999995,0.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.9999946527288127
530,0.833,0.0,0.0,0.0,0.433,0.0,15.481,0.0,0.0,0.0,0.524,0.0,34.171,49.161,6.337999999999999,1.629,3.176,0.0,0.0,0.0,1.176,0.405,0.0,0.0,0.22399999999999998,2.371,0.0,0.9999999999935123
531,0.0,0.0,0.695,3.3289999999999997,0.0,0.0,0.7759999999999999,0.0,1.295,4.29,0.0,0.7290000000000001,7.2,17.395,1.3330000000000002,1.129,1.5330000000000001,1.6480000000000001,1.795,0.47100000000000003,0.0,0.0,0.0,0.0,2.019,3.148,1.024,0.999999999978779
532,0.0,2.105,0.0,0.519,0.738,1.067,17.019000000000002,0.0,0.486,0.0,0.0,0.3,19.557000000000002,51.528,5.033,0.619,3.429,0.938,0.0,2.033,0.0,0.7190000000000001,0.0,0.986,1.695,3.662,1.052,0.9999999999912423
533,0.0,0.0,0.0,0.505,0.0,0.0,6.343,1.205,0.005,1.548,1.238,0.0,7.843,18.752,1.095,0.0,1.676,0.0,0.8,0.6809999999999999,0.0,0.0,0.0,3.324,0.7140000000000001,1.829,0.0,0.9999999999999498
534,0.038,0.0,0.0,0.0,0.0,0.0,2.133,0.0,0.0,0.757,0.0,0.0,6.562,14.347000000000001,0.938,0.0,0.0,1.1520000000000001,0.0,0.0,0.0,0.0,0.0,2.986,3.752,1.819,0.0,0.9999999999999689
535,0.0,0.7709999999999999,0.252,0.91,0.6759999999999999,0.0,6.0520000000000005,0.743,0.0,0.0,0.9620000000000001,0.0,14.462,26.19,1.7480000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.695,0.0,0.7,0.0,0.0,0.9999999998024389
536,0.0,1.2,0.024,0.0,0.986,0.0,2.319,0.47100000000000003,0.0,0.0,2.467,0.0,2.929,7.919,0.0,0.0,0.0,0.7709999999999999,0.0,0.6809999999999999,0.0,0.0,0.33799999999999997,0.0,0.0,0.0,0.0,0.9999999999349178
537,1.395,3.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,1.5330000000000001,4.7,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999536239118
538,0.0,0.0,3.133,0.0,0.0,0.0,3.662,0.0,0.0,0.0,0.0,0.529,11.095,34.775999999999996,2.733,3.3710000000000004,0.39,0.0,0.0,0.0,1.2,0.0,0.8190000000000001,0.0,3.5,5.162000000000001,2.552,0.9999999990259678
539,0.0,1.3330000000000002,0.0,0.0,0.0,0.71,0.033,0.0,0.0,0.0,0.0,0.0,1.005,11.209000000000001,0.0,2.043,0.0,0.0,0.0,0.0,0.0,0.467,0.0,0.0,1.8330000000000002,0.0,0.0,0.9999170025263739
540,0.0,0.0,0.0,0.0,1.1,0.0,6.824,0.748,1.786,0.0,0.0,0.32899999999999996,5.629,17.281,1.443,0.214,1.7,0.0,0.0,0.738,0.0,0.0,0.0,0.0,1.138,3.638,0.0,0.9999999999998388
541,1.6669999999999998,0.0,0.519,0.0,0.929,2.043,0.47600000000000003,2.5810000000000004,0.0,0.0,0.0,2.519,2.5380000000000003,11.662,0.0,0.648,0.0,1.619,0.0,0.138,0.557,0.9620000000000001,0.0,0.79,0.0,0.833,0.657,0.9999986627659777
542,0.5710000000000001,0.0,0.605,0.0,0.0,1.329,6.547999999999999,0.495,0.0,0.0,0.0,0.0,34.571,98.96600000000001,17.509,3.0239999999999996,8.408999999999999,0.0,1.4669999999999999,1.038,0.0,0.0,0.0,4.457,4.218999999999999,1.033,0.0,0.9999999999458418
543,0.0,0.0,0.867,0.0,0.0,0.0,2.7239999999999998,0.0,0.433,0.0,0.0,0.0,17.133,17.875999999999998,0.586,1.8,1.881,0.0,0.0,0.0,0.0,0.0,0.0,0.919,0.0,0.757,0.871,0.999999999999728
544,0.0,0.0,0.0,0.0,0.0,0.8,2.8289999999999997,0.0,0.0,0.0,0.0,0.0,9.352,13.780999999999999,2.124,1.371,1.171,0.0,1.2,0.0,1.719,0.0,0.0,0.0,2.7710000000000004,0.633,0.0,0.999999999999932
546,0.0,0.0,1.276,0.171,0.662,1.452,0.895,0.0,0.0,0.0,0.0,0.0,0.0,6.019,0.852,0.0,0.5429999999999999,0.0,0.524,0.0,0.0,0.33799999999999997,0.9570000000000001,0.33799999999999997,0.0,2.4619999999999997,0.5710000000000001,0.9999999483560851
547,1.662,2.943,0.0,0.0,0.0,0.71,1.143,0.0,0.0,1.557,0.0,0.0,3.248,11.209000000000001,1.4669999999999999,0.0,0.9329999999999999,0.757,0.024,0.4,0.129,0.5760000000000001,0.0,0.0,2.148,0.14800000000000002,0.852,0.9999999999944258
