,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
2982,0.0,0.0,1.633,0.0,0.0,0.0,0.943,0.0,0.0,0.0,0.0,0.0,0.0,82.594,0.0,1.114,0.0,0.0,2.052,0.0,0.0,0.7,0.414,2.19,2.4290000000000003,0.0,0.0,7.942733075079809e-09
2983,0.0,1.805,0.0,0.0,0.6,0.0,1.929,0.0,0.0,0.648,0.61,0.0,0.0,68.09,0.0,0.01,0.0,0.0,3.0189999999999997,0.0,1.6,0.33299999999999996,0.0,0.0,0.0,0.0,0.44799999999999995,1.3620395828654257e-08
2985,0.028999999999999998,0.433,0.0,0.43799999999999994,0.0,0.23800000000000002,0.0,0.0,0.0,0.35200000000000004,0.0,0.0,9.833,33.528,1.305,0.467,4.705,0.0,0.0,0.0,0.0,1.614,0.0,1.8,1.062,0.862,0.36200000000000004,0.9999994805047184
2987,0.0,1.014,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,589.131,0.17600000000000002,1.376,0.0,0.0,0.0,2.248,0.0,1.995,0.295,1.662,2.329,1.776,0.0,4.604783710035223e-11
2988,2.262,0.0,0.0,0.0,0.0,0.0,1.581,0.0,0.0,1.324,0.0,0.0,0.0,319.27299999999997,0.752,0.019,0.0,0.467,0.0,0.0,0.0,0.0,0.0,0.0,1.214,0.0,0.0,4.9153024594977864e-11
2989,0.0,0.0,2.09,0.0,0.0,0.0,1.167,0.0,0.0,0.419,0.8809999999999999,0.4,0.0,238.13099999999997,0.0,0.0,3.9189999999999996,0.519,0.171,0.0,1.162,1.338,0.924,0.938,3.6519999999999997,0.0,0.0,2.7400558273160384e-09
2991,0.0,0.0,1.605,0.0,1.124,0.5379999999999999,0.762,0.0,0.0,0.0,0.552,0.0,0.0,38.209,0.0,0.0,0.0,0.0,0.914,0.0,0.0,0.0,0.0,0.0,1.057,0.5379999999999999,0.0,1.0534078221877341e-07
2992,0.995,1.205,0.605,0.0,0.0,0.0,0.0,0.0,0.486,0.0,0.0,0.0,13.880999999999998,8.257,2.6239999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,1.538,0.9999999995882236
2993,0.0,0.0,0.0,0.0,0.0,3.4139999999999997,4.457,0.0,0.0,0.129,0.0,1.219,1.419,6.5,1.443,2.1519999999999997,0.0,0.0,1.9709999999999999,0.0,0.0,0.0,0.0,0.0,1.214,0.0,1.129,0.999999999975266
2995,1.814,1.514,0.0,0.157,0.0,1.19,2.4330000000000003,0.0,0.0,0.71,0.0,0.233,3.509,9.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18100000000000002,0.0,1.733,0.467,2.481,0.633,0.9999999999999756
2996,0.7190000000000001,0.0,0.0,0.605,0.0,0.0,0.0,0.0,0.0,0.629,1.162,0.0,0.0,12.075999999999999,0.0,0.405,0.0,0.0,0.0,0.9329999999999999,0.019,0.0,0.514,1.219,1.376,0.0,1.486,0.999546757638111
2997,0.0,0.0,0.8,0.0,2.395,0.0,0.7809999999999999,0.0,0.89,0.0,0.0,0.0,0.0,9.443,0.0,1.629,0.0,0.0,0.41,0.0,0.5760000000000001,0.0,0.16699999999999998,0.0,0.0,1.3619999999999999,0.0,0.9998459144980524
