,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
629,1.876,1.51,0.0,0.0,0.0,1.124,14.027999999999999,0.0,0.0,2.562,0.0,0.0,14.947000000000001,29.151999999999997,1.252,0.129,1.5619999999999998,0.0,1.8330000000000002,0.0,0.0,0.0,0.624,1.043,0.0,2.005,0.0,0.9999999999992983
630,2.3,1.157,0.0,0.452,0.0,0.0,1.676,0.0,0.0,0.0,0.0,0.657,0.0,14.09,0.0,1.429,0.0,1.281,0.0,1.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989193917417171
632,0.0,0.919,0.757,0.976,2.133,0.0,3.248,0.7290000000000001,1.338,0.562,0.0,0.29,6.781000000000001,26.138,3.938,3.843,1.014,0.0,0.0,0.0,0.0,0.0,0.0,5.438,2.824,0.0,0.7240000000000001,0.9999999999989024
633,1.2570000000000001,0.0,0.0,0.0,1.5430000000000001,0.0,1.252,0.0,0.0,0.0,0.0,0.28600000000000003,0.971,10.367,3.3,1.4669999999999999,1.0190000000000001,1.29,0.0,0.0,0.0,0.0,0.281,0.986,0.0,0.34299999999999997,0.0,0.9999999967396578
634,0.662,1.433,0.0,0.0,0.0,0.0,1.79,0.33799999999999997,1.071,0.0,0.0,0.0,2.5860000000000003,10.819,2.9139999999999997,1.6,0.0,1.071,0.0,0.0,3.7710000000000004,0.0,0.0,0.0,0.0,1.995,0.0,0.999999999907544
635,0.0,0.0,0.21,1.7380000000000002,3.0810000000000004,0.44299999999999995,6.537999999999999,1.229,0.0,0.0,0.0,5.462000000000001,27.965999999999998,48.238,9.062000000000001,2.805,1.071,0.0,0.0,1.633,1.195,0.8140000000000001,0.0,0.0,1.5290000000000001,3.319,0.0,0.9999999999540923
636,0.0,2.99,0.0,0.0,0.0,0.0,3.2430000000000003,0.595,0.0,0.0,0.0,0.0,10.724,16.562,1.071,0.852,1.324,0.0,0.0,0.0,1.662,0.0,0.0,0.0,3.557,0.071,0.5429999999999999,0.9999999999999181
637,0.0,0.0,0.638,0.414,0.0,0.0,3.838,0.0,0.0,1.548,1.6569999999999998,0.0,15.466,56.333,6.371,3.676,6.348,0.0,0.0,0.0,2.343,0.0,0.0,2.162,0.0,3.529,2.381,0.9999999999928109
638,0.0,0.0,0.0,0.0,0.0,2.8289999999999997,1.548,0.0,0.0,0.0,0.0,0.0,14.175999999999998,12.357000000000001,4.348,0.0,0.0,3.6189999999999998,0.0,0.9620000000000001,0.748,0.0,2.4859999999999998,1.4669999999999999,0.924,4.024,0.0,0.9999999999999825
639,0.0,0.0,0.0,0.871,0.8190000000000001,0.0,1.567,0.0,0.0,0.0,0.0,0.0,3.262,8.748,0.871,2.4090000000000003,1.133,0.0,0.0,1.3619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.2570000000000001,0.999999999975411
